Date,Open,High,Low,Close,Adj Close,Volume
2020-10-06,159.330002,161.410004,158.679993,160.429993,159.742661,22419400
2020-10-07,159.559998,160.419998,158.860001,159.259995,158.577682,9429200
2020-10-08,159.970001,160.250000,159.660004,160.119995,159.434021,8431500
2020-10-09,159.520004,160.270004,158.809998,160.089996,159.404144,8441500
2020-10-12,160.429993,160.679993,160.110001,160.600006,159.911957,3962000
2020-10-13,161.210007,161.830002,161.179993,161.750000,161.057022,7914300
2020-10-14,162.330002,162.750000,161.970001,162.119995,161.425446,6956700
2020-10-15,163.039993,163.190002,161.639999,161.839996,161.146622,9458800
2020-10-16,161.660004,162.320007,161.100006,161.389999,160.698563,8416300
2020-10-19,160.500000,160.979996,160.050003,160.779999,160.091202,9286600
2020-10-20,159.860001,160.009995,158.949997,159.250000,158.567749,11189000
2020-10-21,158.789993,159.369995,158.369995,158.699997,158.020081,10453700
2020-10-22,158.289993,158.630005,156.970001,157.050003,156.377167,12664900
2020-10-23,156.809998,158.210007,156.750000,158.009995,157.333054,8783800
2020-10-26,159.210007,160.020004,159.009995,159.479996,158.796738,7227300
2020-10-27,160.229996,160.699997,159.899994,160.550003,159.862167,6062300
2020-10-28,161.380005,161.460007,160.199997,160.699997,160.011520,11765800
2020-10-29,160.729996,160.830002,158.470001,159.139999,158.458206,11932400
2020-10-30,159.029999,159.350006,157.570007,157.570007,156.894943,13095400
2020-11-02,158.699997,159.190002,158.330002,158.580002,158.070160,10810500
2020-11-03,157.850006,157.979996,157.039993,157.660004,157.153091,16228700
2020-11-04,161.639999,162.169998,160.539993,161.080002,160.562103,21570800
2020-11-05,161.639999,161.740005,160.580002,161.360001,160.841217,18537500
2020-11-06,159.619995,159.919998,158.940002,159.410004,158.897491,12408400
2020-11-09,155.970001,156.149994,154.630005,156.059998,155.558258,23245000
2020-11-10,154.960007,155.809998,154.779999,155.160004,154.661148,12561000
2020-11-11,155.020004,155.940002,154.970001,155.720001,155.219345,5888200
2020-11-12,156.940002,158.399994,156.710007,158.369995,157.860809,15999700
2020-11-13,158.360001,158.500000,157.910004,158.160004,157.651489,7344600
2020-11-16,157.729996,158.279999,157.610001,157.779999,157.272705,6310400
2020-11-17,158.770004,159.160004,158.589996,158.809998,158.299408,7444600
2020-11-18,159.440002,159.570007,158.350006,159.270004,158.757935,10333300
2020-11-19,159.970001,160.720001,159.839996,160.089996,159.575287,10637200
2020-11-20,160.529999,161.539993,160.389999,161.509995,160.990723,7246800
2020-11-23,160.820007,160.990005,160.279999,160.770004,160.253098,11300000
2020-11-24,159.990005,160.020004,159.009995,159.169998,158.658249,10891700
2020-11-25,159.250000,159.910004,158.619995,158.679993,158.169815,9145800
2020-11-27,159.610001,160.270004,159.580002,160.220001,159.704880,4708200
2020-11-30,160.029999,160.529999,159.759995,160.020004,159.505508,13071600
2020-12-01,158.550003,158.740005,156.679993,157.500000,157.153687,13663900
2020-12-02,156.880005,156.929993,155.479996,156.250000,155.906448,12114300
2020-12-03,156.940002,157.820007,156.580002,157.509995,157.163681,9626500
2020-12-04,155.690002,155.789993,154.770004,155.199997,154.858749,12734500
2020-12-07,156.350006,156.880005,156.179993,156.600006,156.255692,9316100
2020-12-08,157.570007,158.070007,157.199997,157.339996,156.994049,7397200
2020-12-09,156.550003,157.320007,156.009995,156.820007,156.475204,7750100
2020-12-10,157.240005,158.289993,156.830002,158.210007,157.862152,10025100
2020-12-11,158.649994,159.389999,158.320007,158.770004,158.420914,8135900
2020-12-14,157.490005,158.690002,157.110001,158.330002,157.981873,7535900
2020-12-15,157.779999,158.389999,157.309998,157.800003,157.453049,6847500
2020-12-16,156.580002,157.889999,156.389999,157.380005,157.033966,9954200
2020-12-17,158.130005,158.460007,156.429993,156.800003,156.618454,9422700
2020-12-18,157.119995,157.380005,156.179993,156.330002,156.148987,6505000
